104928,0.0621948
104944,0.0623474
104960,0.0625
104976,0.0626221
104992,0.0627747
105008,0.0629272
105024,0.0630798
105040,0.0632324
105056,0.063385
105072,0.0635376
105088,0.0636902
105104,0.0638428
105120,0.0639954
105136,0.0641479
105152,0.0643005
105168,0.0644531
105184,0.0645752
105200,0.0647278
105216,0.0648804
105232,0.065033
105248,0.0651855
105264,0.0653381
105280,0.0654907
105296,0.0656433
105312,0.0657959
105328,0.0659485
105344,0.0661011
105360,0.0662537
105376,0.0664063
105392,0.0665283
105408,0.0666809
105424,0.0668335
105440,0.0669861
105456,0.0671387
105472,0.0672913
105488,0.0674438
105504,0.0675964
105520,0.067749
105536,0.0679016
105552,0.0680542
105568,0.0682068
105584,0.0683594
105600,0.0684814
105616,0.068634
105632,0.0687866
105648,0.0689392
105664,0.0690918
105680,0.0692444
105696,0.069397
105712,0.0695496
105728,0.0697021
105744,0.0698547
105760,0.0700073
105776,0.0701599
105792,0.0703125
105808,0.0704346
105824,0.0705872
105840,0.0707397
105856,0.0708923
105872,0.0710449
105888,0.0711975
105904,0.0713501
105920,0.0715027
105936,0.0716553
105952,0.0718079
105968,0.0719604
105984,0.072113
106000,0.0722656
106016,0.0723877
106032,0.0725403
106048,0.0726929
106064,0.0728455
106080,0.072998
106096,0.0731506
106112,0.0733032
106128,0.0734558
106144,0.0736084
106160,0.073761
106176,0.0739136
106192,0.0740662
106208,0.0742188
106224,0.0743408
106240,0.0744934
106256,0.074646
106272,0.0747986
106288,0.0749512
106304,0.0751038
106320,0.0752563
106336,0.0754089
106352,0.0755615
106368,0.0757141
106384,0.0758667
106400,0.0760193
106416,0.0761719
106432,0.0762939
106448,0.0764465
106464,0.0765991
106480,0.0767517
106496,0.0769043
106512,0.0770569
106528,0.0772095
106544,0.0773621
106560,0.0775146
106576,0.0776672
106592,0.0778198
106608,0.0779724
106624,0.078125
106640,0.0782471
106656,0.0783997
106672,0.0785522
106688,0.0787048
106704,0.0788574
106720,0.07901
106736,0.0791626
106752,0.0793152
106768,0.0794678
106784,0.0796204
106800,0.0797729
106816,0.0799255
106832,0.0800781
106848,0.0802002
106864,0.0803528
106880,0.0805054
106896,0.080658
106912,0.0808105
106928,0.0809631
106944,0.0811157
106960,0.0812683
106976,0.0814209
106992,0.0815735
107008,0.0817261
107024,0.0818787
107040,0.0820313
107056,0.0821533
107072,0.0823059
107088,0.0824585
107104,0.0826111
107120,0.0827637
107136,0.0829163
107152,0.0830688
107168,0.0832214
107184,0.083374
107200,0.0835266
107216,0.0836792
107232,0.0838318
107248,0.0839844
107264,0.0841064
107280,0.084259
107296,0.0844116
107312,0.0845642
107328,0.0847168
107344,0.0848694
107360,0.085022
107376,0.0851746
107392,0.0853271
107408,0.0854797
107424,0.0856323
107440,0.0857849
107456,0.0859375
107472,0.0860596
107488,0.0862122
107504,0.0863647
107520,0.0865173
107536,0.0866699
107552,0.0868225
107568,0.0869751
107584,0.0871277
107600,0.0872803
107616,0.0874329
107632,0.0875854
107648,0.087738
107664,0.0878906
107680,0.0880127
107696,0.0881653
107712,0.0883179
107728,0.0884705
107744,0.088623
107760,0.0887756
107776,0.0889282
107792,0.0890808
107808,0.0892334
107824,0.089386
107840,0.0895386
107856,0.0896912
107872,0.0898438
107888,0.0899658
107904,0.0901184
107920,0.090271
107936,0.0904236
107952,0.0905762
107968,0.0907288
107984,0.0908813
108000,0.0910339
108016,0.0911865
108032,0.0913391
108048,0.0914917
108064,0.0916443
108080,0.0917969
108096,0.0919189
108112,0.0920715
108128,0.0922241
108144,0.0923767
108160,0.0925293
108176,0.0926819
108192,0.0928345
108208,0.0929871
108224,0.0931396
108240,0.0932922
108256,0.0934448
108272,0.0935974
108288,0.09375
108304,0.0938721
108320,0.0940247
108336,0.0941772
108352,0.0943298
108368,0.0944824
108384,0.094635
108400,0.0947876
108416,0.0949402
108432,0.0950928
108448,0.0952454
108464,0.0953979
108480,0.0955505
108496,0.0957031
108512,0.0958252
108528,0.0959778
108544,0.0961304
108560,0.096283
108576,0.0964355
108592,0.0965881
108608,0.0967407
108624,0.0968933
108640,0.0970459
108656,0.0971985
108672,0.0973511
108688,0.0975037
108704,0.0976563
108720,0.0977783
108736,0.0979309
108752,0.0980835
108768,0.0982361
108784,0.0983887
108800,0.0985413
108816,0.0986938
108832,0.0988464
108848,0.098999
108864,0.0991516
108880,0.0993042
108896,0.0994568
108912,0.0996094
108928,0.0997314
108944,0.099884
108960,0.100037
108976,0.100189
108992,0.100342
109008,0.100494
109024,0.100647
109040,0.1008
109056,0.100952
109072,0.101105
109088,0.101257
109104,0.10141
109120,0.101563
109136,0.101685
109152,0.101837
109168,0.10199
109184,0.102142
109200,0.102295
109216,0.102448
109232,0.1026
109248,0.102753
109264,0.102905
109280,0.103058
109296,0.10321
109312,0.103363
109328,0.103516
109344,0.103638
109360,0.10379
109376,0.103943
109392,0.104095
109408,0.104248
109424,0.104401
109440,0.104553
109456,0.104706
109472,0.104858
109488,0.105011
109504,0.105164
109520,0.105316
109536,0.105469
109552,0.105591
109568,0.105743
109584,0.105896
109600,0.106049
109616,0.106201
109632,0.106354
109648,0.106506
109664,0.106659
109680,0.106812
109696,0.106964
109712,0.107117
109728,0.107269
109744,0.107422
109760,0.107544
109776,0.107697
109792,0.107849
109808,0.108002
109824,0.108154
109840,0.108307
109856,0.108459
109872,0.108612
109888,0.108765
109904,0.108917
109920,0.10907
109936,0.109222
109952,0.109375
109968,0.109497
109984,0.10965
110000,0.109802
110016,0.109955
110032,0.110107
110048,0.11026
110064,0.110413
110080,0.110565
110096,0.110718
110112,0.11087
110128,0.111023
110144,0.111176
110160,0.111328
110176,0.11145
110192,0.111603
110208,0.111755
110224,0.111908
110240,0.112061
110256,0.112213
110272,0.112366
110288,0.112518
110304,0.112671
110320,0.112823
110336,0.112976
110352,0.113129
110368,0.113281
110384,0.113403
110400,0.113556
110416,0.113708
110432,0.113861
110448,0.114014
110464,0.114166
110480,0.114319
110496,0.114471
110512,0.114624
110528,0.114777
110544,0.114929
110560,0.115082
110576,0.115234
110592,0.115356
110608,0.115509
110624,0.115662
110640,0.115814
110656,0.115967
110672,0.116119
110688,0.116272
110704,0.116425
110720,0.116577
110736,0.11673
110752,0.116882
110768,0.117035
110784,0.117188
110800,0.11731
110816,0.117462
110832,0.117615
110848,0.117767
110864,0.11792
110880,0.118073
110896,0.118225
110912,0.118378
110928,0.11853
110944,0.118683
110960,0.118835
110976,0.118988
110992,0.119141
111008,0.119263
111024,0.119415
111040,0.119568
111056,0.11972
111072,0.119873
111088,0.120026
111104,0.120178
111120,0.120331
111136,0.120483
111152,0.120636
111168,0.120789
111184,0.120941
111200,0.121094
111216,0.121216
111232,0.121368
111248,0.121521
111264,0.121674
111280,0.121826
111296,0.121979
111312,0.122131
111328,0.122284
111344,0.122437
111360,0.122589
111376,0.122742
111392,0.122894
111408,0.123047
111424,0.123169
111440,0.123322
111456,0.123474
111472,0.123627
111488,0.123779
111504,0.123932
111520,0.124084
111536,0.124237
111552,0.12439
111568,0.124542
111584,0.124695
111600,0.124847
111616,0.125
111632,0.125122
111648,0.125275
111664,0.125427
111680,0.12558
111696,0.125732
111712,0.125885
111728,0.126038
111744,0.12619
111760,0.126343
111776,0.126495
111792,0.126648
111808,0.126801
111824,0.126953
111840,0.127075
111856,0.127228
111872,0.12738
111888,0.127533
111904,0.127686
111920,0.127838
111936,0.127991
111952,0.128143
111968,0.128296
111984,0.128448
112000,0.128601
112016,0.128754
112032,0.128906
112048,0.129028
112064,0.129181
112080,0.129333
112096,0.129486
112112,0.129639
112128,0.129791
112144,0.129944
112160,0.130096
112176,0.130249
112192,0.130402
112208,0.130554
112224,0.130707
112240,0.130859
112256,0.130981
112272,0.131134
112288,0.131287
112304,0.131439
112320,0.131592
112336,0.131744
112352,0.131897
112368,0.13205
112384,0.132202
112400,0.132355
112416,0.132507
112432,0.13266
112448,0.132813
112464,0.132935
112480,0.133087
112496,0.13324
112512,0.133392
112528,0.133545
112544,0.133698
112560,0.13385
112576,0.134003
112592,0.134155
112608,0.134308
112624,0.13446
112640,0.134613
112656,0.134766
112672,0.134888
112688,0.13504
112704,0.135193
112720,0.135345
112736,0.135498
112752,0.135651
112768,0.135803
112784,0.135956
112800,0.136108
112816,0.136261
112832,0.136414
112848,0.136566
112864,0.136719
112880,0.136841
112896,0.136993
112912,0.137146
112928,0.137299
112944,0.137451
112960,0.137604
112976,0.137756
112992,0.137909
113008,0.138062
113024,0.138214
113040,0.138367
113056,0.138519
113072,0.138672
113088,0.138794
113104,0.138947
113120,0.139099
113136,0.139252
113152,0.139404
113168,0.139557
113184,0.139709
113200,0.139862
113216,0.140015
113232,0.140167
113248,0.14032
113264,0.140472
113280,0.140625
113296,0.140747
113312,0.1409
113328,0.141052
113344,0.141205
113360,0.141357
113376,0.14151
113392,0.141663
113408,0.141815
113424,0.141968
113440,0.14212
113456,0.142273
113472,0.142426
113488,0.142578
113504,0.1427
113520,0.142853
113536,0.143005
113552,0.143158
113568,0.143311
113584,0.143463
113600,0.143616
113616,0.143768
113632,0.143921
113648,0.144073
113664,0.144226
113680,0.144379
113696,0.144531
113712,0.144653
113728,0.144806
113744,0.144958
113760,0.145111
113776,0.145264
113792,0.145416
113808,0.145569
113824,0.145721
113840,0.145874
113856,0.146027
113872,0.146179
113888,0.146332
113904,0.146484
113920,0.146606
113936,0.146759
113952,0.146912
113968,0.147064
113984,0.147217
114000,0.147369
114016,0.147522
114032,0.147675
114048,0.147827
114064,0.14798
114080,0.148132
114096,0.148285
114112,0.148438
114128,0.14856
114144,0.148712
114160,0.148865
114176,0.149017
114192,0.14917
114208,0.149323
114224,0.149475
114240,0.149628
114256,0.14978
114272,0.149933
114288,0.150085
114304,0.150238
114320,0.150391
114336,0.150513
114352,0.150665
114368,0.150818
114384,0.15097
114400,0.151123
114416,0.151276
114432,0.151428
114448,0.151581
114464,0.151733
114480,0.151886
114496,0.152039
114512,0.152191
114528,0.152344
114544,0.152466
114560,0.152618
114576,0.152771
114592,0.152924
114608,0.153076
114624,0.153229
114640,0.153381
114656,0.153534
114672,0.153687
114688,0.153839
114704,0.153992
114720,0.154144
114736,0.154297
114752,0.154419
114768,0.154572
114784,0.154724
114800,0.154877
114816,0.155029
114832,0.155182
114848,0.155334
114864,0.155487
114880,0.15564
114896,0.155792
114912,0.155945
114928,0.156097
114944,0.15625
114960,0.156372
114976,0.156525
114992,0.156677
115008,0.15683
115024,0.156982
115040,0.157135
115056,0.157288
115072,0.15744
115088,0.157593
115104,0.157745
115120,0.157898
115136,0.158051
115152,0.158203
115168,0.158325
115184,0.158478
115200,0.15863
115216,0.158783
115232,0.158936
115248,0.159088
115264,0.159241
115280,0.159393
115296,0.159546
115312,0.159698
115328,0.159851
115344,0.160004
115360,0.160156
115376,0.160278
115392,0.160431
115408,0.160583
115424,0.160736
115440,0.160889
115456,0.161041
115472,0.161194
115488,0.161346
115504,0.161499
115520,0.161652
115536,0.161804
115552,0.161957
115568,0.162109
115584,0.162231
115600,0.162384
115616,0.162537
115632,0.162689
115648,0.162842
115664,0.162994
115680,0.163147
115696,0.1633
115712,0.163452
115728,0.163605
115744,0.163757
115760,0.16391
115776,0.164063
115792,0.164185
115808,0.164337
115824,0.16449
115840,0.164642
115856,0.164795
115872,0.164948
115888,0.1651
115904,0.165253
115920,0.165405
115936,0.165558
115952,0.16571
115968,0.165863
115984,0.166016
116000,0.166138
116016,0.16629
116032,0.166443
116048,0.166595
116064,0.166748
116080,0.166901
116096,0.167053
116112,0.167206
116128,0.167358
116144,0.167511
116160,0.167664
116176,0.167816
116192,0.167969
116208,0.168091
116224,0.168243
116240,0.168396
116256,0.168549
116272,0.168701
116288,0.168854
116304,0.169006
116320,0.169159
116336,0.169312
116352,0.169464
116368,0.169617
116384,0.169769
116400,0.169922
116416,0.170044
116432,0.170197
116448,0.170349
116464,0.170502
116480,0.170654
116496,0.170807
116512,0.170959
116528,0.171112
116544,0.171265
116560,0.171417
116576,0.17157
116592,0.171722
116608,0.171875
116624,0.171997
116640,0.17215
116656,0.172302
116672,0.172455
116688,0.172607
116704,0.17276
116720,0.172913
116736,0.173065
116752,0.173218
116768,0.17337
116784,0.173523
116800,0.173676
116816,0.173828
116832,0.17395
116848,0.174103
116864,0.174255
116880,0.174408
116896,0.174561
116912,0.174713
116928,0.174866
116944,0.175018
116960,0.175171
116976,0.175323
116992,0.175476
117008,0.175629
117024,0.175781
117040,0.175903
117056,0.176056
117072,0.176208
117088,0.176361
117104,0.176514
117120,0.176666
117136,0.176819
117152,0.176971
117168,0.177124
117184,0.177277
117200,0.177429
117216,0.177582
117232,0.177734
117248,0.177856
117264,0.178009
117280,0.178162
117296,0.178314
117312,0.178467
117328,0.178619
117344,0.178772
117360,0.178925
117376,0.179077
117392,0.17923
117408,0.179382
117424,0.179535
117440,0.179688
117456,0.17981
117472,0.179962
117488,0.180115
117504,0.180267
117520,0.18042
117536,0.180573
117552,0.180725
117568,0.180878
117584,0.18103
117600,0.181183
117616,0.181335
117632,0.181488
117648,0.181641
117664,0.181763
117680,0.181915
117696,0.182068
117712,0.18222
117728,0.182373
117744,0.182526
117760,0.182678
117776,0.182831
117792,0.182983
117808,0.183136
117824,0.183289
117840,0.183441
117856,0.183594
117872,0.183716
117888,0.183868
117904,0.184021
117920,0.184174
117936,0.184326
117952,0.184479
117968,0.184631
117984,0.184784
118000,0.184937
118016,0.185089
118032,0.185242
118048,0.185394
118064,0.185547
118080,0.185669
118096,0.185822
118112,0.185974
118128,0.186127
118144,0.186279
118160,0.186432
118176,0.186584
118192,0.186737
118208,0.18689
118224,0.187042
118240,0.187195
118256,0.187347
118272,0.1875
118288,0.187622
118304,0.187775
118320,0.187927
118336,0.18808
118352,0.188232
118368,0.188385
118384,0.188538
118400,0.18869
118416,0.188843
118432,0.188995
118448,0.189148
118464,0.189301
118480,0.189453
118496,0.189575
118512,0.189728
118528,0.18988
118544,0.190033
118560,0.190186
118576,0.190338
118592,0.190491
118608,0.190643
118624,0.190796
118640,0.190948
118656,0.191101
118672,0.191254
118688,0.191406
118704,0.191528
118720,0.191681
118736,0.191833
118752,0.191986
118768,0.192139
118784,0.192291
118800,0.192444
118816,0.192596
118832,0.192749
118848,0.192902
118864,0.193054
118880,0.193207
118896,0.193359
118912,0.193481
118928,0.193634
118944,0.193787
118960,0.193939
118976,0.194092
118992,0.194244
119008,0.194397
119024,0.19455
119040,0.194702
119056,0.194855
119072,0.195007
119088,0.19516
119104,0.195313
119120,0.195435
119136,0.195587
119152,0.19574
119168,0.195892
119184,0.196045
119200,0.196198
119216,0.19635
119232,0.196503
119248,0.196655
119264,0.196808
119280,0.19696
119296,0.197113
119312,0.197266
119328,0.197388
119344,0.19754
119360,0.197693
119376,0.197845
119392,0.197998
119408,0.198151
119424,0.198303
119440,0.198456
119456,0.198608
119472,0.198761
119488,0.198914
119504,0.199066
119520,0.199219
119536,0.199341
119552,0.199493
119568,0.199646
119584,0.199799
119600,0.199951
119616,0.200104
119632,0.200256
119648,0.200409
119664,0.200562
119680,0.200714
119696,0.200867
119712,0.201019
119728,0.201172
119744,0.201294
119760,0.201447
119776,0.201599
119792,0.201752
119808,0.201904
119824,0.202057
119840,0.202209
119856,0.202362
119872,0.202515
119888,0.202667
119904,0.20282
119920,0.202972
119936,0.203125
119952,0.203247
119968,0.2034
119984,0.203552
120000,0.203705
120016,0.203857
120032,0.20401
120048,0.204163
120064,0.204315
120080,0.204468
120096,0.20462
120112,0.204773
120128,0.204926
120144,0.205078
120160,0.2052
120176,0.205353
120192,0.205505
120208,0.205658
120224,0.205811
120240,0.205963
120256,0.206116
120272,0.206268
120288,0.206421
120304,0.206573
120320,0.206726
120336,0.206879
120352,0.207031
120368,0.207153
120384,0.207306
120400,0.207458
120416,0.207611
120432,0.207764
120448,0.207916
120464,0.208069
120480,0.208221
120496,0.208374
120512,0.208527
120528,0.208679
120544,0.208832
120560,0.208984
120576,0.209106
120592,0.209259
120608,0.209412
120624,0.209564
120640,0.209717
120656,0.209869
120672,0.210022
120688,0.210175
120704,0.210327
120720,0.21048
120736,0.210632
120752,0.210785
120768,0.210938
120784,0.21106
120800,0.211212
120816,0.211365
120832,0.211517
120848,0.21167
120864,0.211823
120880,0.211975
120896,0.212128
120912,0.21228
120928,0.212433
120944,0.212585
120960,0.212738
120976,0.212891
120992,0.213013
121008,0.213165
121024,0.213318
121040,0.21347
121056,0.213623
121072,0.213776
121088,0.213928
121104,0.214081
121120,0.214233
121136,0.214386
121152,0.214539
121168,0.214691
121184,0.214844
121200,0.214966
121216,0.215118
121232,0.215271
121248,0.215424
121264,0.215576
121280,0.215729
121296,0.215881
121312,0.216034
121328,0.216187
121344,0.216339
121360,0.216492
121376,0.216644
121392,0.216797
121408,0.216919
121424,0.217072
121440,0.217224
121456,0.217377
121472,0.217529
121488,0.217682
121504,0.217834
121520,0.217987
121536,0.21814
121552,0.218292
121568,0.218445
121584,0.218597
121600,0.21875
121616,0.218872
121632,0.219025
121648,0.219177
121664,0.21933
121680,0.219482
121696,0.219635
121712,0.219788
121728,0.21994
121744,0.220093
121760,0.220245
121776,0.220398
121792,0.220551
121808,0.220703
121824,0.220825
121840,0.220978
121856,0.22113
121872,0.221283
121888,0.221436
121904,0.221588
121920,0.221741
121936,0.221893
121952,0.222046
121968,0.222198
121984,0.222351
122000,0.222504
122016,0.222656
122032,0.222778
122048,0.222931
122064,0.223083
122080,0.223236
122096,0.223389
122112,0.223541
122128,0.223694
122144,0.223846
122160,0.223999
122176,0.224152
122192,0.224304
122208,0.224457
122224,0.224609
122240,0.224731
122256,0.224884
122272,0.225037
122288,0.225189
122304,0.225342
122320,0.225494
122336,0.225647
122352,0.2258
122368,0.225952
122384,0.226105
122400,0.226257
122416,0.22641
122432,0.226563
122448,0.226685
122464,0.226837
122480,0.22699
122496,0.227142
122512,0.227295
122528,0.227448
122544,0.2276
122560,0.227753
122576,0.227905
122592,0.228058
122608,0.22821
122624,0.228363
122640,0.228516
122656,0.228638
122672,0.22879
122688,0.228943
122704,0.229095
122720,0.229248
122736,0.229401
122752,0.229553
122768,0.229706
122784,0.229858
122800,0.230011
122816,0.230164
122832,0.230316
122848,0.230469
122864,0.230591
122880,0.230743
122896,0.230896
122912,0.231049
122928,0.231201
122944,0.231354
122960,0.231506
122976,0.231659
122992,0.231812
123008,0.231964
123024,0.232117
123040,0.232269
123056,0.232422
123072,0.232544
123088,0.232697
123104,0.232849
123120,0.233002
123136,0.233154
123152,0.233307
123168,0.233459
123184,0.233612
123200,0.233765
123216,0.233917
123232,0.23407
123248,0.234222
123264,0.234375
123280,0.234497
123296,0.23465
123312,0.234802
123328,0.234955
123344,0.235107
123360,0.23526
123376,0.235413
123392,0.235565
123408,0.235718
123424,0.23587
123440,0.236023
123456,0.236176
123472,0.236328
123488,0.23645
123504,0.236603
123520,0.236755
123536,0.236908
123552,0.237061
123568,0.237213
123584,0.237366
123600,0.237518
123616,0.237671
123632,0.237823
123648,0.237976
123664,0.238129
123680,0.238281
123696,0.238403
123712,0.238556
123728,0.238708
123744,0.238861
123760,0.239014
123776,0.239166
123792,0.239319
123808,0.239471
123824,0.239624
123840,0.239777
123856,0.239929
123872,0.240082
123888,0.240234
123904,0.240356
123920,0.240509
123936,0.240662
123952,0.240814
123968,0.240967
123984,0.241119
124000,0.241272
124016,0.241425
124032,0.241577
124048,0.24173
124064,0.241882
124080,0.242035
124096,0.242188
124112,0.24231
124128,0.242462
124144,0.242615
124160,0.242767
124176,0.24292
124192,0.243073
124208,0.243225
124224,0.243378
124240,0.24353
124256,0.243683
124272,0.243835
124288,0.243988
124304,0.244141
124320,0.244263
124336,0.244415
124352,0.244568
124368,0.24472
124384,0.244873
124400,0.245026
124416,0.245178
124432,0.245331
124448,0.245483
124464,0.245636
124480,0.245789
124496,0.245941
124512,0.246094
124528,0.246216
124544,0.246368
124560,0.246521
124576,0.246674
124592,0.246826
124608,0.246979
124624,0.247131
124640,0.247284
124656,0.247437
124672,0.247589
124688,0.247742
124704,0.247894
124720,0.248047
124736,0.248169
124752,0.248322
124768,0.248474
124784,0.248627
124800,0.248779
124816,0.248932
124832,0.249084
124848,0.249237
124864,0.24939
124880,0.249542
124896,0.249695
124912,0.249847
124928,0.25
124944,0.250122
124960,0.250275
124976,0.250427
124992,0.25058
125008,0.250732
125024,0.250885
125040,0.251038
125056,0.25119
125072,0.251343
125088,0.251495
125104,0.251648
125120,0.251801
125136,0.251953
125152,0.252075
125168,0.252228
125184,0.25238
125200,0.252533
125216,0.252686
125232,0.252838
125248,0.252991
125264,0.253143
125280,0.253296
125296,0.253448
125312,0.253601
125328,0.253754
125344,0.253906
125360,0.254028
125376,0.254181
125392,0.254333
125408,0.254486
125424,0.254639
125440,0.254791
125456,0.254944
125472,0.255096
125488,0.255249
125504,0.255402
125520,0.255554
125536,0.255707
125552,0.255859
125568,0.255981
125584,0.256134
125600,0.256287
125616,0.256439
125632,0.256592
125648,0.256744
125664,0.256897
125680,0.25705
125696,0.257202
125712,0.257355
125728,0.257507
125744,0.25766
125760,0.257813
125776,0.257935
125792,0.258087
125808,0.25824
125824,0.258392
125840,0.258545
125856,0.258698
125872,0.25885
125888,0.259003
125904,0.259155
125920,0.259308
125936,0.25946
125952,0.259613
125968,0.259766
125984,0.259888
126000,0.26004
126016,0.260193
126032,0.260345
126048,0.260498
126064,0.260651
126080,0.260803
126096,0.260956
126112,0.261108
126128,0.261261
126144,0.261414
126160,0.261566
126176,0.261719
126192,0.261841
126208,0.261993
126224,0.262146
126240,0.262299
126256,0.262451
126272,0.262604
126288,0.262756
126304,0.262909
126320,0.263062
126336,0.263214
126352,0.263367
126368,0.263519
126384,0.263672
126400,0.263794
126416,0.263947
126432,0.264099
126448,0.264252
126464,0.264404
126480,0.264557
126496,0.264709
126512,0.264862
126528,0.265015
126544,0.265167
126560,0.26532
126576,0.265472
126592,0.265625
126608,0.265747
126624,0.2659
126640,0.266052
126656,0.266205
126672,0.266357
126688,0.26651
126704,0.266663
126720,0.266815
126736,0.266968
126752,0.26712
126768,0.267273
126784,0.267426
126800,0.267578
126816,0.2677
126832,0.267853
126848,0.268005
126864,0.268158
126880,0.268311
126896,0.268463
126912,0.268616
126928,0.268768
126944,0.268921
126960,0.269073
126976,0.269226
126992,0.269379
127008,0.269531
127024,0.269653
127040,0.269806
127056,0.269958
127072,0.270111
127088,0.270264
127104,0.270416
127120,0.270569
127136,0.270721
127152,0.270874
127168,0.271027
127184,0.271179
127200,0.271332
127216,0.271484
127232,0.271606
127248,0.271759
127264,0.271912
127280,0.272064
127296,0.272217
127312,0.272369
127328,0.272522
127344,0.272675
127360,0.272827
